date,primary_type,description,location_description,arrest,beat,district,ward,community_area,latitude,longitude
2019-01-09 20:22:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,True,1014,010,24,29,41.858328132,-87.715189157
2019-01-09 20:24:00,NARCOTICS,MANU/DELIVER: HEROIN(BRN/TAN),STREET,True,0631,006,6,44,41.748594655,-87.612432611
2019-01-09 20:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),True,0823,008,23,66,41.779803069,-87.709040106
2019-01-09 20:40:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1833,018,2,8,41.897895128,-87.624096605
2019-01-09 20:50:00,ASSAULT,SIMPLE,RESIDENCE,True,0511,005,9,49,41.713205653,-87.630866349
2019-01-09 21:14:00,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,True,2222,022,21,73,41.730426826,-87.656103799
2019-01-09 21:45:00,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,True,0111,001,42,32,41.885503844,-87.627935448
2019-01-09 21:55:00,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,True,2514,025,30,19,41.928218591,-87.77465022
2019-01-09 22:09:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1031,010,22,30,41.833352271,-87.719737431
2019-01-09 22:30:00,ASSAULT,SIMPLE,CHA APARTMENT,True,1223,012,27,28,41.883213802,-87.672457502
2019-01-09 22:50:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CONVENIENCE STORE,True,0531,005,9,49,41.692378887,-87.621046145
2019-01-09 23:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,2221,022,19,72,41.724125367,-87.666339003
2019-01-09 23:00:00,BATTERY,SIMPLE,APARTMENT,True,1522,015,28,25,41.881172542,-87.758763179
2019-01-09 23:10:00,ASSAULT,SIMPLE,STREET,True,1411,014,33,21,41.93799952,-87.702688419
2019-01-09 23:17:00,NARCOTICS,MANU/DELIVER:SYNTHETIC DRUGS,STREET,True,0731,007,6,69,41.759126893,-87.629632724
2019-01-09 23:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2022,020,48,77,41.986460964,-87.655283903
2019-01-09 23:21:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1723,017,39,16,41.956416138,-87.727698071
2019-01-09 23:30:00,ASSAULT,SIMPLE,RESIDENCE,True,1911,019,47,5,41.961358767,-87.685526674
2019-01-09 23:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,True,0531,005,9,50,41.692833841,-87.60431945
2019-01-09 23:48:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,True,0332,003,5,43,41.769278449,-87.58286403
2019-01-09 23:51:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,1022,010,24,30,41.851785967,-87.703598396
2019-01-09 23:56:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,2515,025,30,19,41.925895127,-87.76035377
2019-01-09 23:56:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,ALLEY,True,1115,011,28,26,41.876986372,-87.733835304
2019-01-10 00:01:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0323,003,6,69,41.765299634,-87.611626162
2019-01-10 00:01:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,True,1831,018,42,8,41.890853973,-87.628644182
2019-01-10 00:01:00,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,OTHER,True,1135,011,28,27,41.873788251,-87.696916542
2019-01-10 00:33:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0724,007,17,67,41.77171246,-87.654294989
2019-01-10 00:42:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,1412,014,35,22,41.928559123,-87.712203782
2019-01-10 01:17:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0922,009,15,58,41.812903336,-87.696796968
2019-01-10 01:18:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0725,007,16,67,41.772256368,-87.659513205
2019-01-10 01:27:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1532,015,28,25,41.884928629,-87.746665779
2019-01-10 01:27:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1531,015,37,25,41.899879709,-87.748365563
2019-01-10 02:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0533,005,9,54,41.653601124,-87.618355907
2019-01-10 02:00:00,BATTERY,SIMPLE,STREET,True,0835,008,18,70,41.752902548,-87.70736581
2019-01-10 02:05:00,THEFT,OVER $500,ALLEY,True,1414,014,1,22,41.921654098,-87.701041557
2019-01-10 02:40:00,NARCOTICS,POSSESS - COCAINE,RESIDENCE,True,2515,025,30,19,41.926280836,-87.774582608
2019-01-10 04:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,True,0533,005,9,54,41.654702351,-87.596743161
2019-01-10 04:11:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,1232,012,25,28,41.880420133,-87.651331272
2019-01-10 04:49:00,ASSAULT,SIMPLE,GAS STATION,True,1022,010,24,30,41.851761264,-87.705602716
2019-01-10 05:11:00,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,True,1652,016,41,76,41.976495786,-87.905108161
2019-01-10 07:13:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0231,002,20,40,41.793546332,-87.620814599
2019-01-10 07:28:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,1131,011,28,26,41.874225471,-87.735906276
2019-01-10 07:48:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,PARKING LOT/GARAGE(NON.RESID.),True,0712,007,16,68,41.779743198,-87.645227698
2019-01-10 08:00:00,THEFT,$500 AND UNDER,RESTAURANT,True,2523,025,30,21,41.938658971,-87.723157866
2019-01-10 08:26:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,1011,010,24,29,41.86190658,-87.717731772
2019-01-10 08:40:00,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,True,1833,018,42,8,41.896133693,-87.625489799
2019-01-10 09:00:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,0412,004,8,45,41.737094305,-87.572998178
2019-01-10 09:00:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1115,011,28,26,41.877074401,-87.726560404
2019-01-10 09:02:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,2525,025,35,22,41.924085782,-87.721870991
2019-01-10 09:19:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,True,0722,007,6,69,41.772262619,-87.626750718
2019-01-10 09:25:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,2223,022,34,73,41.715680818,-87.643058205
2019-01-10 09:30:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,True,0511,005,9,49,41.70810417,-87.621535461
2019-01-10 09:55:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1121,011,27,23,41.895490677,-87.71313769
2019-01-10 10:00:00,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,1134,011,24,29,41.868180939,-87.709271389
2019-01-10 10:01:00,CRIMINAL TRESPASS,TO LAND,SIDEWALK,True,1011,010,24,29,41.866215538,-87.721930788
2019-01-10 10:04:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,2512,025,36,19,41.930946496,-87.788962647
2019-01-10 10:11:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,0713,007,16,67,41.786861866,-87.65630954
2019-01-10 10:41:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,1422,014,26,23,41.905873007,-87.71177718
2019-01-10 10:46:15,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),True,1134,011,28,27,41.875361105,-87.705966667
2019-01-10 10:54:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0712,007,16,68,41.786892352,-87.654035825
2019-01-10 11:04:00,BATTERY,SIMPLE,STREET,True,1925,019,44,6,41.942250183,-87.643034758
2019-01-10 11:15:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,2413,024,40,2,41.990615196,-87.683188577
2019-01-10 11:27:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,2013,020,48,77,41.988804765,-87.669887756
2019-01-10 11:34:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,CTA STATION,True,0623,006,6,44,41.750940757,-87.625185222
2019-01-10 11:34:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,0533,005,9,54,41.658337132,-87.615156391
2019-01-10 11:38:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,GAS STATION,True,1132,011,24,29,41.86618435,-87.724324771
2019-01-10 11:51:00,NARCOTICS,FOUND SUSPECT NARCOTICS,"SCHOOL, PUBLIC, BUILDING",True,0212,002,3,35,41.830450306,-87.61932306
2019-01-10 11:58:00,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,2234,022,34,75,41.69219942,-87.655347934
2019-01-10 12:17:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,0223,002,4,38,41.80950879,-87.608371773
2019-01-10 12:34:00,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,True,0221,002,4,39,41.814341505,-87.604476539
2019-01-10 12:40:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,"SCHOOL, PUBLIC, BUILDING",True,1423,014,26,24,41.903417753,-87.694429347
2019-01-10 12:51:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,GAS STATION,True,1112,011,27,23,41.902365801,-87.716854733
2019-01-10 13:00:00,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,1134,011,24,29,41.868180939,-87.709271389
2019-01-10 13:00:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,0113,001,42,32,41.878177032,-87.627986655
2019-01-10 13:09:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0414,004,8,46,41.751613643,-87.575373855
2019-01-10 13:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0213,002,3,38,41.817451867,-87.623051594
2019-01-10 13:30:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0631,006,8,44,41.745838876,-87.601070748
2019-01-10 13:35:00,CRIMINAL TRESPASS,TO LAND,GOVERNMENT BUILDING/PROPERTY,True,0513,005,9,49,41.693256208,-87.623123486
2019-01-10 13:38:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2423,024,49,1,42.010608094,-87.67430487
2019-01-10 13:45:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1021,010,24,29,41.858568011,-87.710319284
2019-01-10 13:45:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1833,018,2,8,41.897895128,-87.624096605
2019-01-10 13:55:00,NARCOTICS,POSS: HEROIN(WHITE),RESIDENTIAL YARD (FRONT/BACK),True,1122,011,27,23,41.888638298,-87.719777899
2019-01-10 13:57:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,1011,010,24,29,41.865708294,-87.721498739
2019-01-10 13:58:00,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,True,0922,009,14,58,41.807703073,-87.700299995
2019-01-10 14:20:00,NARCOTICS,POSS: BARBITUATES,SIDEWALK,True,1022,010,24,29,41.866396235,-87.706579319
2019-01-10 14:21:00,NARCOTICS,POSS: HEROIN(WHITE),PARK PROPERTY,True,1022,010,24,29,41.860139377,-87.699089276
2019-01-10 14:21:00,NARCOTICS,FOUND SUSPECT NARCOTICS,PARK PROPERTY,True,1022,010,24,29,41.860139377,-87.699089276
2019-01-10 14:25:00,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,True,0112,001,42,32,41.882076985,-87.626709904
2019-01-10 14:30:00,THEFT,$500 AND UNDER,DEPARTMENT STORE,True,1432,014,32,22,41.92046017,-87.67083136
2019-01-10 14:30:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0632,006,6,44,41.739265865,-87.604893749
2019-01-10 14:31:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,1222,012,27,27,41.883191631,-87.706183852
2019-01-10 14:45:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,1021,010,24,29,41.862870299,-87.713739375
2019-01-10 15:03:00,BATTERY,SIMPLE,SIDEWALK,True,1013,010,22,30,41.845537889,-87.714820496
2019-01-10 15:07:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0333,003,5,43,41.765843381,-87.576291395
2019-01-10 15:08:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0731,007,6,69,41.760831252,-87.63010525
2019-01-10 15:08:00,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,True,2532,025,37,25,41.908111706,-87.759645829
2019-01-10 15:10:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,True,1014,010,24,29,41.859716869,-87.724980832
2019-01-10 15:12:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,1221,012,26,24,41.889879564,-87.685459765
2019-01-10 15:30:00,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-10 15:42:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,True,0434,004,7,51,41.704026401,-87.565730561
2019-01-10 15:42:00,BATTERY,SIMPLE,STREET,True,0713,007,16,67,41.779520857,-87.660977026
2019-01-10 15:53:00,BATTERY,SIMPLE,CTA BUS,True,0213,002,3,38,41.823718912,-87.62602382
2019-01-10 16:00:00,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-10 16:30:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-10 16:30:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0623,006,6,69,41.754036152,-87.619833441
2019-01-10 16:44:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,True,0724,007,16,67,41.778768071,-87.655694415
2019-01-10 16:45:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,BARBERSHOP,True,2221,022,21,73,41.72119674,-87.663904072
2019-01-10 17:00:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-10 17:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,True,0621,006,17,71,41.751928332,-87.644077264
2019-01-10 17:13:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,True,0423,004,7,46,41.738288679,-87.562380501
2019-01-10 17:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0311,003,20,40,41.785630278,-87.620124917
2019-01-10 17:15:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,True,0423,004,7,46,41.738420419,-87.562382589
2019-01-10 17:30:00,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-10 17:31:00,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,True,0735,007,17,67,41.764682386,-87.663785792
2019-01-10 17:40:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1833,018,42,8,41.897837503,-87.624097243
2019-01-10 17:45:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,VEHICLE NON-COMMERCIAL,True,0624,006,6,44,41.751165986,-87.611982398
2019-01-10 17:46:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,True,0832,008,18,66,41.763887643,-87.680669815
2019-01-10 17:48:00,NARCOTICS,POSS: BARBITUATES,VEHICLE NON-COMMERCIAL,True,0924,009,15,61,41.80862473,-87.663449464
2019-01-10 18:05:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,1424,014,1,24,41.903304304,-87.670064675
2019-01-10 18:11:00,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,True,1221,012,26,24,41.892252075,-87.677983704
2019-01-10 18:14:00,NARCOTICS,POSS: COCAINE,VEHICLE NON-COMMERCIAL,True,2522,025,36,19,41.921529068,-87.746231419
2019-01-10 18:17:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1115,011,28,26,41.877074401,-87.726560404
2019-01-10 18:33:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0533,005,9,54,41.658230161,-87.603403418
2019-01-10 18:35:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,1115,011,28,26,41.880681368,-87.729357492
2019-01-10 18:40:00,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,True,0511,005,9,49,41.707359108,-87.610765713
2019-01-10 18:48:00,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,True,0225,002,3,40,41.797332174,-87.624157636
2019-01-10 18:50:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1121,011,27,23,41.894246358,-87.711397753
2019-01-10 18:55:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,DEPARTMENT STORE,True,0632,006,8,44,41.739669366,-87.604907509
2019-01-10 18:56:00,NARCOTICS,POSS: HALLUCINOGENS,SIDEWALK,True,1135,011,28,29,41.86775051,-87.700820372
2019-01-10 18:58:00,ASSAULT,SIMPLE,SMALL RETAIL STORE,True,0632,006,8,44,41.739669366,-87.604907509
2019-01-10 19:00:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA PLATFORM,True,1234,012,25,31,41.854529505,-87.685702859
2019-01-10 19:04:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,0124,001,11,28,41.864493678,-87.639158
2019-01-10 19:06:00,CRIMINAL TRESPASS,TO LAND,STREET,True,0935,009,3,37,41.801797442,-87.634058634
2019-01-10 19:06:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1531,015,37,25,41.894979343,-87.749071412
2019-01-10 19:28:00,DECEPTIVE PRACTICE,UNLAWFUL USE OF A COMPUTER,COMMERCIAL / BUSINESS OFFICE,True,0112,001,42,32,41.880484533,-87.624355267
2019-01-10 19:35:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0632,006,8,44,41.739669366,-87.604907509
2019-01-10 19:49:00,BATTERY,SIMPLE,SMALL RETAIL STORE,True,0923,009,14,63,41.794172544,-87.70357593
2019-01-10 19:50:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,0511,005,9,49,41.708930215,-87.628660564
2019-01-10 19:52:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,1013,010,22,30,41.85101603,-87.721077194
2019-01-10 20:00:00,BATTERY,SIMPLE,WAREHOUSE,True,2512,025,29,19,41.917311959,-87.785249987
2019-01-10 20:00:00,BATTERY,SIMPLE,SIDEWALK,True,0133,001,4,35,41.839816207,-87.617516172
2019-01-10 20:04:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2413,024,50,2,41.996366085,-87.68984012
2019-01-10 20:04:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,GAS STATION,True,0531,005,9,50,41.692364149,-87.605987023
2019-01-10 20:10:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,True,1114,011,28,26,41.882488277,-87.730629429
2019-01-10 20:10:00,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,True,0935,009,3,37,41.794509508,-87.633301738
2019-01-10 20:15:00,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,SIDEWALK,True,1914,019,46,3,41.964613371,-87.656971678
2019-01-10 20:17:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,2522,025,36,19,41.92107896,-87.746220847
2019-01-10 20:21:00,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,1113,011,28,25,41.885399333,-87.741597233
2019-01-10 20:23:00,NARCOTICS,POSS: COCAINE,GAS STATION,True,1112,011,37,23,41.89765683,-87.726152565
2019-01-10 20:24:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1114,011,28,26,41.884674017,-87.726191041
2019-01-10 20:29:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2433,024,48,77,41.994459755,-87.668328135
2019-01-10 20:30:00,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,True,0311,003,20,40,41.783116362,-87.615694257
2019-01-10 20:40:00,NARCOTICS,POSS: PCP,SIDEWALK,True,1523,015,37,25,41.885619303,-87.756787976
2019-01-10 21:04:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0731,007,6,69,41.759444866,-87.634518627
2019-01-10 21:05:00,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,True,0911,009,12,58,41.8250506,-87.704469501
2019-01-10 21:15:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,0124,001,25,28,41.868541914,-87.639235361
2019-01-10 21:18:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,0931,009,15,61,41.802544433,-87.674541449
2019-01-10 21:22:00,THEFT,$500 AND UNDER,SMALL RETAIL STORE,True,2533,025,37,25,41.909636288,-87.745300725
2019-01-10 21:28:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,True,0613,006,21,71,41.746103904,-87.643908705
2019-01-10 21:50:00,THEFT,$500 AND UNDER,GROCERY FOOD STORE,True,0411,004,8,43,41.757614433,-87.586115266
2019-01-10 21:51:00,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,True,0725,007,16,67,41.77489244,-87.661652269
2019-01-10 22:00:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0423,004,7,46,41.744449336,-87.552581647
2019-01-10 22:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,1122,011,27,23,41.89053763,-87.71983685
2019-01-10 22:10:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,0612,006,21,71,41.750306372,-87.659797776
2019-01-10 22:20:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,2234,022,34,75,41.678519693,-87.662497935
2019-01-10 22:21:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0222,002,4,39,41.808818748,-87.601685433
2019-01-10 22:25:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0624,006,8,69,41.756115887,-87.605326291
2019-01-10 22:30:00,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,True,1233,012,25,28,41.866354525,-87.656672008
2019-01-10 22:45:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,0935,009,3,37,,
2019-01-10 23:20:00,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING/GROUNDS,True,0722,007,20,68,41.778099133,-87.633828531
2019-01-10 23:22:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,0522,005,34,53,41.685180281,-87.62411657
2019-01-10 23:28:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),True,2522,025,31,19,41.924230143,-87.746915859
2019-01-10 23:32:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0632,006,6,44,41.737095015,-87.624179546
2019-01-10 23:33:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1011,010,24,29,41.865258953,-87.720089594
2019-01-10 23:34:00,NARCOTICS,MANU/DELIVER:CRACK,STREET,True,0624,006,8,69,41.751296874,-87.604457233
2019-01-10 23:48:00,CONCEALED CARRY LICENSE VIOLATION,OTHER,VEHICLE-COMMERCIAL,True,0323,003,6,69,41.758410906,-87.624765909
2019-01-10 23:55:00,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,0832,008,17,66,41.770144809,-87.684088916
2019-01-11 00:01:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,GAS STATION,True,2033,020,47,3,41.97582666,-87.659853951
2019-01-11 00:20:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,True,0411,004,8,45,41.753226811,-87.593829343
2019-01-11 00:52:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0624,006,6,69,41.755838016,-87.612615437
2019-01-11 01:10:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,1113,011,28,26,41.87784596,-87.736592262
2019-01-11 01:30:00,BATTERY,SIMPLE,BAR OR TAVERN,True,1812,018,43,7,41.922786529,-87.645045119
2019-01-11 01:40:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,0811,008,13,56,41.790051764,-87.781722346
2019-01-11 01:47:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,1011,010,24,29,41.865735387,-87.717838222
2019-01-11 01:56:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,1922,019,47,6,41.953372452,-87.671457494
2019-01-11 02:00:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,True,0214,002,3,38,41.823859988,-87.615147734
2019-01-11 02:07:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0722,007,6,68,41.772623352,-87.635482718
2019-01-11 02:14:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0831,008,17,66,41.774664088,-87.693278174
2019-01-11 02:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0825,008,16,66,41.779232785,-87.685346466
2019-01-11 02:58:00,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,0931,009,15,61,41.802350802,-87.673318438
2019-01-11 04:30:00,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,STREET,True,0712,007,16,68,41.782743834,-87.650937399
2019-01-11 04:30:00,THEFT,RETAIL THEFT,RESTAURANT,True,1834,018,42,8,41.893652298,-87.622725822
2019-01-11 04:34:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0933,009,20,61,41.805917467,-87.663679398
2019-01-11 04:40:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,OTHER,True,1221,012,27,23,41.893990113,-87.702155577
